idCollectionEvent,PROJECT,SOURCE,SAMPLE_DATETIME,STATION,WATER_BODY,CBSEG_2003,SONDE,LATITUDE,LONGITUDE,DEPTH,LAYER,TOTAL_DEPTH,TOTAL_DEPTH_UNITS,TOTAL_DEPTH_A,BATT,BATT_A,WTEMP,WTEMP_UNITS,WTEMP_A,WTEMP_QUALIFIER,WTEMP_METHOD,SPCOND,SPCOND_UNITS,SPCOND_A,SPCOND_QUALIFIER,SPCOND_METHOD,SALINITY,SALINITY_UNITS,SALINITY_A,SALINITY_QUALIFIER,SALINITY_METHOD,DO_SAT,DO_SAT_UNITS,DO_SAT_A,DO_SAT_QUALIFIER,DO_SAT_METHOD,DO,DO_UNITS,DO_A,DO_QUALIFIER,DO_METHOD,PH,PH_UNITS,PH_A,PH_QUALIFIER,PH_METHOD,TURB_NTU,TURB_NTU_UNITS,TURB_NTU_A,TURB_NTU_QUALIFIER,TURB_NTU_METHOD,FLUOR,FLUOR_UNITS,FLUOR_A,FLUOR_QUALIFIER,FLUOR_METHOD,TCHL_PRE_CAL,TCHL_PRE_CAL_UNITS,TCHL_PRE_CAL_A,TCHL_PRE_CAL_QUALIFIER,TCHL_PRE_CAL_METHOD,CHLA,CHLA_UNITS,CHLA_A,CHLA_QUALIFIER,CHLA_METHOD,BGA_PE,BGA_PE_UNITS,BGA_PE_A,BGA_PE_QUALIFIER,BGA_PE_METHOD,BGA_PE_RFU,BGA_PE_RFU_UNITS,BGA_PE_RFU_A,BGA_PE_RFU_QUALIFIER,BGA_PE_RFU_METHOD,FDOM,FDOM_UNITS,FDOM_A,FDOM_QUALIFIER,FDOM_METHOD,FDOM_RFU,FDOM_RFU_UNITS,FDOM_RFU_A,FDOM_RFU_QUALIFIER,FDOM_RFU_METHOD,COMMENTS
16366,CMON,VIMS,1/3/2024 7:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5200,M,,6.3300,,8.8130,DEG C,,,F01,35608.0000,UMHOS/CM,,,F01,22.3200,PPT,,,F01,92.3000,PCT,,,F04,9.2800,MG/L,,,F04,8.0300,SU,,,F01,2.3900,NTU,,,F01,0.9000,%FS,GPF;NQR,,F01,3.4100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.8400,UG/L,GPF;NQR,,F01,1.9100,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 7:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5120,M,,6.3300,,8.8090,DEG C,,,F01,35549.0000,UMHOS/CM,,,F01,22.2800,PPT,,,F01,92.8000,PCT,,,F04,9.3300,MG/L,,,F04,8.0400,SU,,,F01,2.4000,NTU,,,F01,0.8600,%FS,GPF;NQR,,F01,3.2600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.8900,UG/L,GPF;NQR,,F01,1.9300,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 8:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5050,M,,6.3400,,8.8200,DEG C,,,F01,35611.0000,UMHOS/CM,,,F01,22.3200,PPT,,,F01,89.2000,PCT,,,F04,8.9700,MG/L,,,F04,7.9700,SU,,,F01,2.4400,NTU,,,F01,0.8800,%FS,GPF;NQR,,F01,3.3500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.0700,UG/L,GPF;NQR,,F01,1.6200,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 8:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5070,M,,6.3300,,8.8170,DEG C,,,F01,35538.0000,UMHOS/CM,,,F01,22.2700,PPT,,,F01,92.1000,PCT,,,F04,9.2600,MG/L,,,F04,8.0300,SU,,,F01,2.5800,NTU,,,F01,1.2900,%FS,GPF;NQR,,F01,5.0100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,10.5000,UG/L,GPF;NQR,,F01,4.0200,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 8:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5120,M,,6.3400,,8.8140,DEG C,,,F01,35487.0000,UMHOS/CM,,,F01,22.2300,PPT,,,F01,89.8000,PCT,,,F04,9.0300,MG/L,,,F04,7.9900,SU,,,F01,2.5400,NTU,,,F01,0.9000,%FS,GPF;NQR,,F01,3.4100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.6400,UG/L,GPF;NQR,,F01,1.8300,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 8:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5250,M,,6.3300,,8.7170,DEG C,,,F01,34590.0000,UMHOS/CM,,,F01,21.6100,PPT,,,F01,93.8000,PCT,,,F04,9.4900,MG/L,,,F04,8.0500,SU,,,F01,2.2900,NTU,,,F01,0.6300,%FS,GPF;NQR,,F01,2.3300,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,3.1000,UG/L,GPF;NQR,,F01,1.2500,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 9:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5420,M,,6.3300,,8.8420,DEG C,,,F01,35559.0000,UMHOS/CM,,,F01,22.2900,PPT,,,F01,88.0000,PCT,,,F04,8.8400,MG/L,,,F04,7.9800,SU,,,F01,2.2200,NTU,,,F01,0.5600,%FS,GPF;NQR,,F01,2.0600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,3.4600,UG/L,GPF;NQR,,F01,1.3900,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 9:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5660,M,,6.3300,,8.7500,DEG C,,,F01,34632.0000,UMHOS/CM,,,F01,21.6500,PPT,,,F01,92.3000,PCT,,,F04,9.3400,MG/L,,,F04,8.0400,SU,,,F01,2.4200,NTU,,,F01,0.5300,%FS,GPF;NQR,,F01,1.9300,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,2.9500,UG/L,GPF;NQR,,F01,1.2000,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 9:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.5920,M,,6.3300,,8.8160,DEG C,,,F01,35294.0000,UMHOS/CM,,,F01,22.1000,PPT,,,F01,89.4000,PCT,,,F04,9.0000,MG/L,,,F04,8.0000,SU,,,F01,2.2200,NTU,,,F01,0.3600,%FS,GPF;NQR,,F01,1.2200,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,1.1400,UG/L,GPF;NQR,,F01,0.5200,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 9:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.6190,M,,6.3300,,8.7330,DEG C,,,F01,33820.0000,UMHOS/CM,,,F01,21.0900,PPT,,,F01,93.0000,PCT,,,F04,9.4400,MG/L,,,F04,8.0500,SU,,,F01,2.5500,NTU,,,F01,31.0400,%FS,GPF;NQR,,F01,125.6500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,338.3200,UG/L,GPF;NQR,>,F01,126.8100,RFU,GPF;NQR,>,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 10:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.6470,M,,6.3300,,8.6650,DEG C,,,F01,31285.0000,UMHOS/CM,CSF,,F01,19.3600,PPT,CSF,,F01,101.3000,PCT,,,F04,10.4100,MG/L,,,F04,8.1100,SU,,,F01,47.3700,NTU,NQR,,F01,1.5200,%FS,GPF;NQR,,F01,5.9500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,7.6500,UG/L,GPF;NQR,,F01,2.9600,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.  ELEVATED TURBIDITY READINGS;
16366,CMON,VIMS,1/3/2024 10:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.6790,M,,6.3300,,8.7130,DEG C,,,F01,33106.0000,UMHOS/CM,CSF,,F01,20.6000,PPT,CSF,,F01,102.8000,PCT,,,F04,10.4700,MG/L,,,F04,8.0300,SU,,,F01,2.5200,NTU,,,F01,1.1200,%FS,GPF;NQR,,F01,4.3100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.7400,UG/L,GPF;NQR,,F01,2.2400,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.  ELEVATED TURBIDITY READINGS;
16366,CMON,VIMS,1/3/2024 10:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7150,M,,6.3400,,8.5190,DEG C,,,F01,31563.0000,UMHOS/CM,CSF,,F01,19.5400,PPT,CSF,,F01,101.2000,PCT,,,F04,10.4200,MG/L,,,F04,8.1000,SU,,,F01,474.4300,NTU,NQR,,F01,1.3700,%FS,GPF;NQR,,F01,5.3100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,24.8600,UG/L,GPF;NQR,,F01,9.4000,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.  ELEVATED TURBIDITY READINGS;
16366,CMON,VIMS,1/3/2024 10:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7430,M,,6.3300,,8.4820,DEG C,,,F01,33013.0000,UMHOS/CM,,,F01,20.5300,PPT,,,F01,102.1000,PCT,,,F04,10.4600,MG/L,,,F04,8.1200,SU,,,F01,4.3800,NTU,,,F01,1.1800,%FS,GPF;NQR,,F01,4.5800,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,7.3800,UG/L,GPF;NQR,,F01,2.8500,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 11:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7800,M,,6.3400,,8.3360,DEG C,,,F01,33010.0000,UMHOS/CM,,,F01,20.5200,PPT,,,F01,100.9000,PCT,,,F04,10.3800,MG/L,,,F04,8.1300,SU,,,F01,8.7400,NTU,,,F01,1.0200,%FS,GPF;NQR,,F01,3.9100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.0300,UG/L,GPF;NQR,,F01,1.9800,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 11:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8140,M,,6.3300,,8.3210,DEG C,,,F01,32785.0000,UMHOS/CM,,,F01,20.3600,PPT,,,F01,101.3000,PCT,,,F04,10.4300,MG/L,,,F04,8.1300,SU,,,F01,2.7600,NTU,,,F01,0.8200,%FS,GPF;NQR,,F01,3.1200,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,3.6800,UG/L,GPF;NQR,,F01,1.4700,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 11:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8470,M,,6.3300,,8.3250,DEG C,,,F01,32433.0000,UMHOS/CM,,,F01,20.1300,PPT,,,F01,101.8000,PCT,,,F04,10.5000,MG/L,,,F04,8.1400,SU,,,F01,2.7700,NTU,,,F01,0.7600,%FS,GPF;NQR,,F01,2.8800,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,3.6900,UG/L,GPF;NQR,,F01,1.4700,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 11:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8690,M,,6.3300,,8.3490,DEG C,,,F01,32345.0000,UMHOS/CM,,,F01,20.0700,PPT,,,F01,102.2000,PCT,,,F04,10.5400,MG/L,,,F04,8.1400,SU,,,F01,2.7900,NTU,,,F01,0.8000,%FS,GPF;NQR,,F01,3.0300,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.6700,UG/L,GPF;NQR,,F01,1.8400,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 12:00:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8910,M,,6.3300,,8.4590,DEG C,,,F01,32469.0000,UMHOS/CM,,,F01,20.1600,PPT,,,F01,101.6000,PCT,,,F04,10.4400,MG/L,,,F04,8.1300,SU,,,F01,3.0200,NTU,,,F01,0.8900,%FS,GPF;NQR,,F01,3.3900,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.3700,UG/L,GPF;NQR,,F01,2.1000,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 12:15:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9140,M,,6.3300,,8.5140,DEG C,,,F01,32547.0000,UMHOS/CM,,,F01,20.2100,PPT,,,F01,101.8000,PCT,,,F04,10.4500,MG/L,,,F04,8.1300,SU,,,F01,2.9500,NTU,,,F01,0.7800,%FS,GPF;NQR,,F01,2.9600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.5800,UG/L,GPF;NQR,,F01,1.8100,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 12:30:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9350,M,,6.3300,,8.4940,DEG C,,,F01,32358.0000,UMHOS/CM,,,F01,20.0800,PPT,,,F01,101.8000,PCT,,,F04,10.4600,MG/L,,,F04,8.1300,SU,,,F01,4.0400,NTU,,,F01,1.1300,%FS,GPF;NQR,,F01,4.3600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,10.4800,UG/L,GPF;NQR,,F01,4.0200,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 12:45:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9560,M,,6.3400,,8.5220,DEG C,,,F01,32365.0000,UMHOS/CM,,,F01,20.0900,PPT,,,F01,101.8000,PCT,,,F04,10.4500,MG/L,,,F04,8.1300,SU,,,F01,2.6500,NTU,,,F01,0.6600,%FS,GPF;NQR,,F01,2.4600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,8.0400,UG/L,GPF;NQR,,F01,3.1000,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 1:00:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9680,M,,6.3300,,8.5550,DEG C,,,F01,32429.0000,UMHOS/CM,,,F01,20.1300,PPT,,,F01,102.3000,PCT,,,F04,10.4900,MG/L,,,F04,8.1200,SU,,,F01,2.8800,NTU,,,F01,0.7500,%FS,GPF;NQR,,F01,2.8200,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.1100,UG/L,GPF;NQR,,F01,1.6300,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 1:15:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9850,M,,6.3400,,8.5630,DEG C,,,F01,32189.0000,UMHOS/CM,,,F01,19.9700,PPT,,,F01,101.8000,PCT,,,F04,10.4500,MG/L,,,F04,8.1000,SU,,,F01,3.3800,NTU,,,F01,0.3400,%FS,GPF;NQR,,F01,1.1600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,-0.2000,UG/L,GPF;GNV;NQR,>,F01,0.0200,RFU,GPF;GNV;NQR,>,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 1:30:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9940,M,,6.3300,,8.5550,DEG C,,,F01,32183.0000,UMHOS/CM,,,F01,19.9700,PPT,,,F01,102.3000,PCT,,,F04,10.5000,MG/L,,,F04,8.1300,SU,,,F01,2.8800,NTU,,,F01,0.4200,%FS,GPF;NQR,,F01,1.5000,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,-0.4300,UG/L,GPF;GNV;NQR,>,F01,-0.0700,RFU,GPF;GNV;NQR,>,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 1:45:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,3.0060,M,,6.3300,,8.5810,DEG C,,,F01,32183.0000,UMHOS/CM,,,F01,19.9700,PPT,,,F01,102.4000,PCT,,,F04,10.5100,MG/L,,,F04,8.1400,SU,,,F01,2.9400,NTU,,,F01,0.4800,%FS,GPF;NQR,,F01,1.7100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,0.8700,UG/L,GPF;NQR,,F01,0.4200,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 2:00:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,3.0070,M,,6.3300,,8.6040,DEG C,,,F01,32161.0000,UMHOS/CM,,,F01,19.9500,PPT,,,F01,102.5000,PCT,,,F04,10.5100,MG/L,,,F04,8.1400,SU,,,F01,2.7900,NTU,,,F01,0.9100,%FS,GPF;NQR,,F01,3.4500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.2500,UG/L,GPF;NQR,,F01,2.4300,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
16366,CMON,VIMS,1/3/2024 2:15:00 PM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,3.0030,M,,6.3300,,8.6170,DEG C,,,F01,32203.0000,UMHOS/CM,,,F01,19.9800,PPT,,,F01,102.9000,PCT,,,F04,10.5500,MG/L,,,F04,8.1500,SU,,,F01,2.5400,NTU,,,F01,0.8300,%FS,GPF;NQR,,F01,3.1400,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.0500,UG/L,GPF;NQR,,F01,1.9800,RFU,GPF;NQR,,F01,,,,,,,,,,,TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS AND BGA/FS DATA UNRELIABLE.
